#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 07 03 01 30 999  6.9  8.8 99.00 99.00 99.00 999 1017.7  25.6  29.6 999.0 99.0 99.00
2017 07 03 02 00 999  7.1  8.7 99.00 99.00 99.00 999 1017.4  25.6  29.5 999.0 99.0 99.00
2017 07 03 02 30 999  7.2  8.8 99.00 99.00 99.00 999 1017.7  25.5  29.5 999.0 99.0 99.00
2017 07 03 03 00 999  7.1  8.7 99.00 99.00 99.00 999 1017.9  25.5  29.4 999.0 99.0 99.00
2017 07 03 03 30 999  6.3  7.7 99.00 99.00 99.00 999 1018.2  25.4  29.4 999.0 99.0 99.00
2017 07 03 04 00 999  7.0  8.5 99.00 99.00 99.00 999 1018.3  25.3  29.4 999.0 99.0 99.00
2017 07 03 04 30 999  7.2  8.8 99.00 99.00 99.00 999 1018.3  25.4  29.3 999.0 99.0 99.00
2017 07 03 05 00 999  7.3  9.2 99.00 99.00 99.00 999 1018.1  25.4  29.3 999.0 99.0 99.00
2017 07 03 05 30 999  7.5  9.2 99.00 99.00 99.00 999 1018.1  25.4  29.2 999.0 99.0 99.00
2017 07 03 06 00 999  7.5  9.5 99.00 99.00 99.00 999 1017.9  25.1  29.1 999.0 99.0 99.00
2017 07 03 06 30 999  7.5  9.4 99.00 99.00 99.00 999 1017.8  25.4  29.1 999.0 99.0 99.00
2017 07 03 07 00 999  7.8 10.1 99.00 99.00 99.00 999 1017.5  25.4  29.0 999.0 99.0 99.00
2017 07 03 07 30 999  7.7  9.2 99.00 99.00 99.00 999 1017.5  25.4  29.0 999.0 99.0 99.00
2017 07 03 08 00 999  7.4  9.4 99.00 99.00 99.00 999 1017.4  25.1  29.0 999.0 99.0 99.00
2017 07 03 08 30 999  7.3  9.4 99.00 99.00 99.00 999 1017.6  25.2  28.9 999.0 99.0 99.00
2017 07 03 09 00 999  7.7  9.5 99.00 99.00 99.00 999 1017.3  25.0  28.9 999.0 99.0 99.00
2017 07 03 09 30 999  7.7  9.1 99.00 99.00 99.00 999 1017.1  25.2  29.0 999.0 99.0 99.00
2017 07 03 10 00 999  7.4  9.0 99.00 99.00 99.00 999 1017.0  25.1  29.0 999.0 99.0 99.00
2017 07 03 10 30 999  7.4  9.6 99.00 99.00 99.00 999 1017.0  25.1  28.9 999.0 99.0 99.00
2017 07 03 11 00 999  7.5  9.3 99.00 99.00 99.00 999 1016.9  25.4  28.9 999.0 99.0 99.00
2017 07 03 11 30 999  7.6  9.6 99.00 99.00 99.00 999 1017.0  25.3  28.9 999.0 99.0 99.00
2017 07 03 12 00 999  7.4  9.5 99.00 99.00 99.00 999 1017.3  25.1  28.9 999.0 99.0 99.00
2017 07 03 12 30 999  7.1  8.9 99.00 99.00 99.00 999 1017.8  25.7  28.9 999.0 99.0 99.00
2017 07 03 13 00 999  6.6  8.1 99.00 99.00 99.00 999 1018.4  25.4  28.9 999.0 99.0 99.00
2017 07 03 13 30 999  5.6  7.1 99.00 99.00 99.00 999 1018.8  25.7  28.9 999.0 99.0 99.00
2017 07 03 14 00 999  5.5  6.9 99.00 99.00 99.00 999 1019.2  25.5  28.9 999.0 99.0 99.00
2017 07 03 14 30 999  5.8  7.5 99.00 99.00 99.00 999 1019.2  25.9  28.9 999.0 99.0 99.00
2017 07 03 15 00 999  5.8  7.0 99.00 99.00 99.00 999 1019.3  25.7  28.9 999.0 99.0 99.00
2017 07 03 15 30 999  5.7  7.3 99.00 99.00 99.00 999 1019.1  25.7  28.9 999.0 99.0 99.00
2017 07 03 16 00 999  5.0  6.0 99.00 99.00 99.00 999 1019.3  25.4  29.0 999.0 99.0 99.00
2017 07 03 16 30 999  4.9  5.9 99.00 99.00 99.00 999 1019.1  25.8  29.0 999.0 99.0 99.00
2017 07 03 17 00 999  4.5  5.6 99.00 99.00 99.00 999 1019.0  25.8  29.1 999.0 99.0 99.00
2017 07 03 17 30 999  4.5  5.7 99.00 99.00 99.00 999 1018.8  25.8  29.1 999.0 99.0 99.00
2017 07 03 18 00 999  4.8  5.8 99.00 99.00 99.00 999 1018.7  26.0  29.2 999.0 99.0 99.00
2017 07 03 18 30 999  5.0  6.2 99.00 99.00 99.00 999 1018.1  25.9  29.3 999.0 99.0 99.00
2017 07 03 19 00 999  4.9  6.2 99.00 99.00 99.00 999 1017.9  25.9  29.3 999.0 99.0 99.00
2017 07 03 19 30 999  4.9  6.5 99.00 99.00 99.00 999 1017.6  25.9  29.3 999.0 99.0 99.00
2017 07 03 20 00 999  5.3  7.0 99.00 99.00 99.00 999 1017.2  25.8  29.3 999.0 99.0 99.00
2017 07 03 20 30 999  6.0  8.1 99.00 99.00 99.00 999 1016.9  25.9  29.4 999.0 99.0 99.00
2017 07 03 21 00 999  5.9  7.4 99.00 99.00 99.00 999 1016.7  26.0  29.4 999.0 99.0 99.00
2017 07 03 21 30 999  5.8  7.3 99.00 99.00 99.00 999 1016.7  26.1  29.4 999.0 99.0 99.00
2017 07 03 22 00 999  5.6  6.7 99.00 99.00 99.00 999 1016.4  26.2  29.4 999.0 99.0 99.00
2017 07 03 22 30 999  5.3  6.5 99.00 99.00 99.00 999 1016.1  26.0  29.4 999.0 99.0 99.00
2017 07 03 23 00 999  5.5  6.8 99.00 99.00 99.00 999 1015.9  26.3  29.3 999.0 99.0 99.00
2017 07 03 23 30 999  5.7  7.1 99.00 99.00 99.00 999 1015.9  26.4  29.3 999.0 99.0 99.00
2017 07 04 00 00 999  5.8  7.2 99.00 99.00 99.00 999 1015.7  26.4  29.2 999.0 99.0 99.00
2017 07 04 00 30 999  6.7  8.2 99.00 99.00 99.00 999 1015.7  26.0  29.2 999.0 99.0 99.00
2017 07 04 01 00 999  6.6  8.4 99.00 99.00 99.00 999 1015.6  26.3  29.1 999.0 99.0 99.00
2017 07 04 01 30 999  6.9  8.6 99.00 99.00 99.00 999 1015.6  26.0  29.0 999.0 99.0 99.00
2017 07 04 02 00 999  7.5  9.4 99.00 99.00 99.00 999 1015.4  25.9  29.3 999.0 99.0 99.00
2017 07 04 02 30 999  8.0  9.7 99.00 99.00 99.00 999 1015.5  26.0  29.3 999.0 99.0 99.00
2017 07 04 03 00 999  7.8  9.7 99.00 99.00 99.00 999 1015.6  25.8  29.3 999.0 99.0 99.00
2017 07 04 03 30 999  7.6  9.3 99.00 99.00 99.00 999 1015.8  25.8  29.3 999.0 99.0 99.00
2017 07 04 04 00 999  7.2  8.9 99.00 99.00 99.00 999 1016.1  25.9  29.4 999.0 99.0 99.00
2017 07 04 04 30 999  7.2  9.6 99.00 99.00 99.00 999 1016.2  25.8  29.2 999.0 99.0 99.00
2017 07 04 05 00 999  7.2  9.0 99.00 99.00 99.00 999 1016.1  26.1  29.1 999.0 99.0 99.00
2017 07 04 05 30 999  7.6  9.9 99.00 99.00 99.00 999 1015.9  25.9  29.1 999.0 99.0 99.00
2017 07 04 06 00 999  7.9  9.8 99.00 99.00 99.00 999 1015.8  25.8  29.4 999.0 99.0 99.00
2017 07 04 06 30 999  8.1 10.2 99.00 99.00 99.00 999 1015.7  25.8  29.4 999.0 99.0 99.00
2017 07 04 07 00 999  7.0  8.8 99.00 99.00 99.00 999 1016.1  25.8  29.5 999.0 99.0 99.00
2017 07 04 07 30 999  8.1 10.0 99.00 99.00 99.00 999 1016.1  25.7  29.4 999.0 99.0 99.00
2017 07 04 08 00 999  7.8  9.4 99.00 99.00 99.00 999 1016.3  25.8  29.4 999.0 99.0 99.00
2017 07 04 08 30 999  6.9  8.2 99.00 99.00 99.00 999 1016.3  25.8  29.4 999.0 99.0 99.00
2017 07 04 09 00 999  8.3  9.8 99.00 99.00 99.00 999 1016.0  25.7  29.4 999.0 99.0 99.00
2017 07 04 09 30 999  7.7  9.8 99.00 99.00 99.00 999 1015.7  25.5  29.3 999.0 99.0 99.00
2017 07 04 10 00 999  8.2 10.1 99.00 99.00 99.00 999 1015.5  25.5  29.3 999.0 99.0 99.00
2017 07 04 10 30 999  8.4 10.1 99.00 99.00 99.00 999 1015.7  25.6  29.3 999.0 99.0 99.00
2017 07 04 11 00 999  7.5  9.0 99.00 99.00 99.00 999 1015.7  25.5  29.3 999.0 99.0 99.00
2017 07 04 11 30 999  6.6  8.5 99.00 99.00 99.00 999 1016.2  25.5  29.2 999.0 99.0 99.00
2017 07 04 12 00 999  6.1  8.0 99.00 99.00 99.00 999 1016.6  25.5  29.1 999.0 99.0 99.00
2017 07 04 12 30 999  5.7  7.0 99.00 99.00 99.00 999 1017.3  25.8  29.0 999.0 99.0 99.00
2017 07 04 13 00 999  4.9  6.5 99.00 99.00 99.00 999 1017.8  25.8  29.0 999.0 99.0 99.00
2017 07 04 13 30 999  5.6  7.1 99.00 99.00 99.00 999 1018.0  25.9  29.0 999.0 99.0 99.00
2017 07 04 14 00 999  6.2  7.4 99.00 99.00 99.00 999 1018.1  26.0  29.2 999.0 99.0 99.00
2017 07 04 14 30 999  5.8  7.3 99.00 99.00 99.00 999 1017.9  25.9  29.3 999.0 99.0 99.00
2017 07 04 15 00 999  5.1  6.3 99.00 99.00 99.00 999 1018.0  25.9  29.4 999.0 99.0 99.00
2017 07 04 15 30 999  5.1  6.4 99.00 99.00 99.00 999 1017.8  26.0  29.5 999.0 99.0 99.00
2017 07 04 16 00 999  5.2  6.2 99.00 99.00 99.00 999 1017.8  25.9  29.5 999.0 99.0 99.00
2017 07 04 16 30 999  5.0  6.3 99.00 99.00 99.00 999 1018.0  25.7  29.6 999.0 99.0 99.00
2017 07 04 17 00 999  5.0  6.7 99.00 99.00 99.00 999 1017.7  25.9  29.6 999.0 99.0 99.00
2017 07 04 17 30 999  5.0  6.2 99.00 99.00 99.00 999 1017.4  25.9  29.6 999.0 99.0 99.00
2017 07 04 18 00 999  4.5  6.7 99.00 99.00 99.00 999 1017.3  26.0  29.7 999.0 99.0 99.00
2017 07 04 18 30 999  4.8  6.1 99.00 99.00 99.00 999 1017.2  25.9  29.7 999.0 99.0 99.00
2017 07 04 19 00 999  4.2  5.3 99.00 99.00 99.00 999 1017.1  25.9  29.7 999.0 99.0 99.00
2017 07 04 19 30 999  5.0  6.6 99.00 99.00 99.00 999 1016.6  26.1  29.8 999.0 99.0 99.00
2017 07 04 20 00 999  5.3  6.4 99.00 99.00 99.00 999 1016.5  26.1  29.8 999.0 99.0 99.00
2017 07 04 20 30 999  4.9  6.2 99.00 99.00 99.00 999 1016.3  26.1  29.8 999.0 99.0 99.00
2017 07 04 21 00 999  4.9  6.3 99.00 99.00 99.00 999 1016.1  26.1  29.9 999.0 99.0 99.00
2017 07 04 21 30 999  4.8  6.3 99.00 99.00 99.00 999 1016.2  26.2  30.0 999.0 99.0 99.00
2017 07 04 22 00 999  4.8  5.9 99.00 99.00 99.00 999 1016.0  26.2  30.1 999.0 99.0 99.00
2017 07 04 22 30 999  4.9  6.2 99.00 99.00 99.00 999 1015.6  26.5  30.2 999.0 99.0 99.00
2017 07 04 23 00 999  4.9  6.2 99.00 99.00 99.00 999 1015.6  26.5  30.1 999.0 99.0 99.00
2017 07 04 23 30 999  5.4  7.1 99.00 99.00 99.00 999 1015.3  26.5  30.0 999.0 99.0 99.00
2017 07 05 00 00 999  4.6  6.4 99.00 99.00 99.00 999 1015.2  26.5  30.0 999.0 99.0 99.00
2017 07 05 00 30 999  5.1  6.8 99.00 99.00 99.00 999 1015.1  26.6  30.0 999.0 99.0 99.00
2017 07 05 01 00 999  6.0  8.1 99.00 99.00 99.00 999 1015.3  26.1  30.0 999.0 99.0 99.00
2017 07 05 01 30 999  5.8  7.3 99.00 99.00 99.00 999 1015.7  25.9  30.0 999.0 99.0 99.00
2017 07 05 02 00 999  6.6  8.6 99.00 99.00 99.00 999 1015.7  26.0  29.9 999.0 99.0 99.00
2017 07 05 02 30 999  6.8  8.5 99.00 99.00 99.00 999 1016.0  25.9  29.9 999.0 99.0 99.00
2017 07 05 03 00 999  6.7  8.6 99.00 99.00 99.00 999 1016.3  25.9  29.9 999.0 99.0 99.00
2017 07 05 03 30 999  6.5  8.1 99.00 99.00 99.00 999 1016.8  25.9  29.9 999.0 99.0 99.00
2017 07 05 04 00 999  6.1  7.8 99.00 99.00 99.00 999 1016.8  25.8  29.9 999.0 99.0 99.00
2017 07 05 04 30 999  7.1  8.9 99.00 99.00 99.00 999 1016.8  26.0  29.8 999.0 99.0 99.00
2017 07 05 05 00 999  6.5  8.4 99.00 99.00 99.00 999 1017.1  25.7  29.8 999.0 99.0 99.00
2017 07 05 05 30 999  6.2  8.2 99.00 99.00 99.00 999 1017.2  25.9  29.8 999.0 99.0 99.00
2017 07 05 06 00 999  6.5  8.1 99.00 99.00 99.00 999 1017.1  25.8  29.8 999.0 99.0 99.00
2017 07 05 06 30 999  6.5  8.1 99.00 99.00 99.00 999 1016.8  25.8  29.7 999.0 99.0 99.00
2017 07 05 07 00 999  6.7  8.7 99.00 99.00 99.00 999 1016.9  25.7  29.6 999.0 99.0 99.00
2017 07 05 07 30 999  6.6  8.2 99.00 99.00 99.00 999 1017.0  25.8  29.6 999.0 99.0 99.00
2017 07 05 08 00 999  6.6  8.5 99.00 99.00 99.00 999 1016.6  25.8  29.5 999.0 99.0 99.00
2017 07 05 08 30 999  6.8  8.3 99.00 99.00 99.00 999 1016.7  25.6  29.5 999.0 99.0 99.00
2017 07 05 09 00 999  6.7  8.6 99.00 99.00 99.00 999 1016.4  25.8  29.4 999.0 99.0 99.00
2017 07 05 09 30 999  7.1  8.5 99.00 99.00 99.00 999 1016.2  25.8  29.4 999.0 99.0 99.00
2017 07 05 10 00 999  8.2 10.2 99.00 99.00 99.00 999 1015.9  25.7  29.4 999.0 99.0 99.00
2017 07 05 10 30 999  7.5  9.2 99.00 99.00 99.00 999 1015.9  25.7  29.3 999.0 99.0 99.00
2017 07 05 11 00 999  7.4  9.4 99.00 99.00 99.00 999 1016.3  25.7  29.2 999.0 99.0 99.00
2017 07 05 11 30 999  6.8  8.8 99.00 99.00 99.00 999 1016.5  25.7  29.1 999.0 99.0 99.00
2017 07 05 12 00 999  5.9  7.8 99.00 99.00 99.00 999 1016.9  25.8  29.1 999.0 99.0 99.00
2017 07 05 12 30 999  5.3  6.6 99.00 99.00 99.00 999 1017.6  25.8  29.1 999.0 99.0 99.00
2017 07 05 13 00 999  5.4  6.7 99.00 99.00 99.00 999 1017.8  26.1  29.1 999.0 99.0 99.00
2017 07 05 13 30 999  5.4  6.6 99.00 99.00 99.00 999 1018.2  26.0  29.0 999.0 99.0 99.00
2017 07 05 14 00 999  5.7  7.0 99.00 99.00 99.00 999 1018.4  26.1  29.0 999.0 99.0 99.00
2017 07 05 14 30 999  4.1  5.3 99.00 99.00 99.00 999 1018.8  26.0  29.0 999.0 99.0 99.00
2017 07 05 15 00 999  3.3  4.2 99.00 99.00 99.00 999 1019.1  26.1  29.0 999.0 99.0 99.00
2017 07 05 15 30 999  2.8  3.5 99.00 99.00 99.00 999 1019.2  26.1  29.0 999.0 99.0 99.00
2017 07 05 16 00 999  1.5  2.7 99.00 99.00 99.00 999 1019.4  26.1  29.1 999.0 99.0 99.00
2017 07 05 16 30 999  1.8  2.8 99.00 99.00 99.00 999 1019.2  26.1  29.1 999.0 99.0 99.00
2017 07 05 17 00 999  1.5  2.3 99.00 99.00 99.00 999 1019.2  26.3  29.2 999.0 99.0 99.00
2017 07 05 17 30 999  1.9  3.1 99.00 99.00 99.00 999 1018.9  26.3  29.2 999.0 99.0 99.00
2017 07 05 18 00 999  2.2  3.5 99.00 99.00 99.00 999 1018.6  26.4  29.3 999.0 99.0 99.00
2017 07 05 18 30 999  3.7  4.7 99.00 99.00 99.00 999 1018.5  26.1  29.2 999.0 99.0 99.00
2017 07 05 19 00 999  3.9  5.0 99.00 99.00 99.00 999 1018.3  26.1  29.3 999.0 99.0 99.00
2017 07 05 19 30 999  5.1  6.2 99.00 99.00 99.00 999 1018.1  26.1  29.3 999.0 99.0 99.00
2017 07 05 20 00 999  5.4  7.2 99.00 99.00 99.00 999 1017.8  26.3  29.3 999.0 99.0 99.00
2017 07 05 20 30 999  5.1  6.4 99.00 99.00 99.00 999 1017.7  26.4  29.3 999.0 99.0 99.00
2017 07 05 21 00 999  5.8  7.4 99.00 99.00 99.00 999 1017.3  26.0  29.5 999.0 99.0 99.00
2017 07 05 21 30 999  6.3  7.9 99.00 99.00 99.00 999 1017.0  26.3  29.7 999.0 99.0 99.00
2017 07 05 22 00 999  6.3  7.7 99.00 99.00 99.00 999 1016.7  26.4  29.8 999.0 99.0 99.00
2017 07 05 22 30 999  6.0  7.4 99.00 99.00 99.00 999 1016.5  26.4  29.9 999.0 99.0 99.00
2017 07 05 23 00 999  5.2  6.5 99.00 99.00 99.00 999 1016.4  26.4  29.9 999.0 99.0 99.00
2017 07 05 23 30 999  5.6  7.1 99.00 99.00 99.00 999 1016.2  26.4  29.9 999.0 99.0 99.00
2017 07 06 00 00 999  5.9  7.4 99.00 99.00 99.00 999 1016.2  26.3  29.9 999.0 99.0 99.00
2017 07 06 00 30 999  6.2  7.8 99.00 99.00 99.00 999 1016.2  26.3  29.9 999.0 99.0 99.00
2017 07 06 01 00 999  6.5  8.5 99.00 99.00 99.00 999 1016.2  26.2  29.8 999.0 99.0 99.00
2017 07 06 01 30 999  6.5  7.9 99.00 99.00 99.00 999 1016.6  26.1  29.8 999.0 99.0 99.00
2017 07 06 02 00 999  6.3  7.9 99.00 99.00 99.00 999 1016.9  26.1  29.8 999.0 99.0 99.00
2017 07 06 02 30 999  6.4  8.3 99.00 99.00 99.00 999 1017.1  26.1  29.8 999.0 99.0 99.00
2017 07 06 03 00 999  6.5  8.4 99.00 99.00 99.00 999 1017.4  26.0  29.7 999.0 99.0 99.00
2017 07 06 03 30 999  6.5  8.4 99.00 99.00 99.00 999 1017.8  26.0  29.7 999.0 99.0 99.00
2017 07 06 04 00 999  6.6  8.3 99.00 99.00 99.00 999 1018.2  26.0  29.7 999.0 99.0 99.00
2017 07 06 04 30 999  6.4  8.6 99.00 99.00 99.00 999 1018.3  26.1  29.6 999.0 99.0 99.00
2017 07 06 05 00 999  6.4  8.0 99.00 99.00 99.00 999 1018.4  25.9  29.6 999.0 99.0 99.00
2017 07 06 05 30 999  6.0  7.9 99.00 99.00 99.00 999 1018.4  25.9  29.5 999.0 99.0 99.00
2017 07 06 06 00 999  6.1  7.6 99.00 99.00 99.00 999 1018.5  25.9  29.4 999.0 99.0 99.00
2017 07 06 06 30 999  6.3  7.7 99.00 99.00 99.00 999 1018.3  25.8  29.3 999.0 99.0 99.00
2017 07 06 07 00 999  5.9  7.2 99.00 99.00 99.00 999 1018.1  25.7  29.2 999.0 99.0 99.00
2017 07 06 07 30 999  6.1  7.4 99.00 99.00 99.00 999 1017.9  26.0  29.1 999.0 99.0 99.00
2017 07 06 08 00 999  4.9  6.4 99.00 99.00 99.00 999 1018.1  25.7  29.3 999.0 99.0 99.00
2017 07 06 08 30 999  4.0  5.2 99.00 99.00 99.00 999 1018.1  25.7  29.3 999.0 99.0 99.00
2017 07 06 09 00 999  4.4  5.8 99.00 99.00 99.00 999 1017.9  25.8  29.4 999.0 99.0 99.00
2017 07 06 09 30 999  3.5  4.4 99.00 99.00 99.00 999 1017.8  25.7  29.4 999.0 99.0 99.00
2017 07 06 10 00 999  3.6  4.9 99.00 99.00 99.00 999 1017.7  25.7  29.4 999.0 99.0 99.00
2017 07 06 10 30 999  4.3  5.9 99.00 99.00 99.00 999 1017.8  25.7  29.4 999.0 99.0 99.00
2017 07 06 11 00 999  4.1  5.5 99.00 99.00 99.00 999 1017.8  25.7  29.4 999.0 99.0 99.00
2017 07 06 11 30 999  4.6  5.8 99.00 99.00 99.00 999 1018.0  25.6  29.4 999.0 99.0 99.00
2017 07 06 12 00 999  4.2  5.7 99.00 99.00 99.00 999 1018.1  26.0  29.4 999.0 99.0 99.00
2017 07 06 12 30 999  4.3  5.6 99.00 99.00 99.00 999 1018.3  26.2  29.5 999.0 99.0 99.00
2017 07 06 13 00 999  3.7  5.0 99.00 99.00 99.00 999 1018.9  26.1  29.5 999.0 99.0 99.00
2017 07 06 13 30 999  3.5  4.8 99.00 99.00 99.00 999 1019.1  26.0  29.5 999.0 99.0 99.00
2017 07 06 14 00 999  2.7  3.9 99.00 99.00 99.00 999 1019.4  26.2  29.4 999.0 99.0 99.00
2017 07 06 14 30 999  3.0  3.8 99.00 99.00 99.00 999 1019.4  26.1  29.4 999.0 99.0 99.00
2017 07 06 15 00 999  3.3  4.4 99.00 99.00 99.00 999 1019.7  26.0  29.3 999.0 99.0 99.00
2017 07 06 15 30 999  3.2  4.2 99.00 99.00 99.00 999 1020.0  26.3  29.3 999.0 99.0 99.00
2017 07 06 16 00 999  3.8  4.6 99.00 99.00 99.00 999 1020.1  26.2  29.3 999.0 99.0 99.00
2017 07 06 16 30 999  3.2  4.6 99.00 99.00 99.00 999 1020.3  26.1  29.5 999.0 99.0 99.00
2017 07 06 17 00 999  2.8  3.7 99.00 99.00 99.00 999 1020.2  26.1  29.5 999.0 99.0 99.00
2017 07 06 17 30 999  3.4  4.3 99.00 99.00 99.00 999 1019.9  26.0  29.5 999.0 99.0 99.00
2017 07 06 18 00 999  3.6  5.1 99.00 99.00 99.00 999 1019.7  26.0  29.6 999.0 99.0 99.00
2017 07 06 18 30 999  3.8  4.7 99.00 99.00 99.00 999 1019.7  26.1  29.7 999.0 99.0 99.00
2017 07 06 19 00 999  3.4  4.5 99.00 99.00 99.00 999 1019.5  26.2  29.7 999.0 99.0 99.00
2017 07 06 19 30 999  3.8  5.9 99.00 99.00 99.00 999 1019.1  26.3  29.6 999.0 99.0 99.00
2017 07 06 20 00 999  3.9  5.2 99.00 99.00 99.00 999 1018.8  26.1  29.7 999.0 99.0 99.00
2017 07 06 20 30 999  4.1  5.6 99.00 99.00 99.00 999 1018.7  26.3  29.8 999.0 99.0 99.00
2017 07 06 21 00 999  4.2  5.3 99.00 99.00 99.00 999 1018.2  26.3  29.8 999.0 99.0 99.00
2017 07 06 21 30 999  4.1  5.3 99.00 99.00 99.00 999 1018.1  26.4  29.8 999.0 99.0 99.00
2017 07 06 22 00 999  5.1  6.6 99.00 99.00 99.00 999 1017.9  26.2  29.9 999.0 99.0 99.00
2017 07 06 22 30 999  4.6  6.1 99.00 99.00 99.00 999 1017.8  26.5  30.0 999.0 99.0 99.00
2017 07 06 23 00 999  4.8  6.0 99.00 99.00 99.00 999 1017.4  26.7  30.0 999.0 99.0 99.00
2017 07 06 23 30 999  4.4  5.4 99.00 99.00 99.00 999 1017.3  26.8  30.0 999.0 99.0 99.00
2017 07 07 00 00 999  4.8  6.2 99.00 99.00 99.00 999 1017.5  26.5  30.0 999.0 99.0 99.00
2017 07 07 00 30 999  4.7  6.0 99.00 99.00 99.00 999 1017.8  26.4  30.0 999.0 99.0 99.00
2017 07 07 01 00 999  5.0  6.2 99.00 99.00 99.00 999 1017.7  26.4  29.9 999.0 99.0 99.00
2017 07 07 01 30 999  4.8  6.0 99.00 99.00 99.00 999 1018.1  26.2  29.8 999.0 99.0 99.00
2017 07 07 02 00 999  4.6  5.4 99.00 99.00 99.00 999 1018.1  26.0  29.8 999.0 99.0 99.00
2017 07 07 02 30 999  5.0  6.7 99.00 99.00 99.00 999 1018.5  26.0  29.7 999.0 99.0 99.00
2017 07 07 03 00 999  5.7  7.0 99.00 99.00 99.00 999 1018.5  26.2  29.7 999.0 99.0 99.00
2017 07 07 03 30 999  5.7  7.6 99.00 99.00 99.00 999 1018.4  26.2  29.6 999.0 99.0 99.00
2017 07 07 04 00 999  5.8  7.4 99.00 99.00 99.00 999 1018.6  26.1  29.6 999.0 99.0 99.00
2017 07 07 04 30 999  6.2  7.3 99.00 99.00 99.00 999 1018.6  26.2  29.7 999.0 99.0 99.00
2017 07 07 05 00 999  6.8  8.2 99.00 99.00 99.00 999 1018.5  26.1  29.7 999.0 99.0 99.00
2017 07 07 05 30 999  6.8  8.4 99.00 99.00 99.00 999 1018.4  25.9  29.7 999.0 99.0 99.00
2017 07 07 06 00 999  6.1  7.7 99.00 99.00 99.00 999 1018.3  26.1  29.7 999.0 99.0 99.00
2017 07 07 06 30 999  6.3  7.7 99.00 99.00 99.00 999 1018.1  26.1  29.7 999.0 99.0 99.00
2017 07 07 07 00 999  5.9  7.1 99.00 99.00 99.00 999 1018.1  26.1  29.7 999.0 99.0 99.00
2017 07 07 07 30 999  6.1  7.5 99.00 99.00 99.00 999 1017.8  26.1  29.6 999.0 99.0 99.00
2017 07 07 08 00 999  5.9  7.3 99.00 99.00 99.00 999 1017.7  25.9  29.6 999.0 99.0 99.00
2017 07 07 08 30 999  5.2  6.4 99.00 99.00 99.00 999 1018.0  25.9  29.6 999.0 99.0 99.00
2017 07 07 09 00 999  5.4  6.8 99.00 99.00 99.00 999 1017.9  26.1  29.6 999.0 99.0 99.00
2017 07 07 09 30 999  5.1  6.3 99.00 99.00 99.00 999 1018.2  26.0  29.6 999.0 99.0 99.00
2017 07 07 10 00 999  4.8  5.9 99.00 99.00 99.00 999 1018.1  25.9  29.5 999.0 99.0 99.00
2017 07 07 10 30 999  3.9  4.9 99.00 99.00 99.00 999 1018.1  25.9  29.5 999.0 99.0 99.00
2017 07 07 11 00 999  3.2  4.1 99.00 99.00 99.00 999 1018.5  25.8  29.5 999.0 99.0 99.00
2017 07 07 11 30 999  2.3  3.1 99.00 99.00 99.00 999 1018.6  26.0  29.5 999.0 99.0 99.00
2017 07 07 12 00 999  2.8  3.8 99.00 99.00 99.00 999 1018.8  26.1  29.5 999.0 99.0 99.00
2017 07 07 12 30 999  2.4  3.6 99.00 99.00 99.00 999 1019.1  26.4  29.5 999.0 99.0 99.00
2017 07 07 13 00 999  2.6  3.6 99.00 99.00 99.00 999 1019.5  26.4  29.4 999.0 99.0 99.00
2017 07 07 13 30 999  2.0  2.6 99.00 99.00 99.00 999 1019.8  25.8  29.4 999.0 99.0 99.00
2017 07 07 14 00 999  0.3  1.0 99.00 99.00 99.00 999 1020.0  25.8  29.4 999.0 99.0 99.00
2017 07 07 14 30 999  1.8  2.5 99.00 99.00 99.00 999 1020.1  25.7  29.4 999.0 99.0 99.00
2017 07 07 15 00 999  0.2  1.0 99.00 99.00 99.00 999 1020.5  26.2  29.4 999.0 99.0 99.00
2017 07 07 15 30 999  0.3  0.9 99.00 99.00 99.00 999 1020.4  26.7  29.5 999.0 99.0 99.00
2017 07 07 16 00 999  0.7  1.3 99.00 99.00 99.00 999 1020.5  26.8  29.5 999.0 99.0 99.00
2017 07 07 16 30 999  1.1  1.9 99.00 99.00 99.00 999 1020.4  26.1  29.5 999.0 99.0 99.00
2017 07 07 17 00 999  0.6  1.4 99.00 99.00 99.00 999 1020.3  26.4  29.6 999.0 99.0 99.00
2017 07 07 17 30 999  1.2  2.0 99.00 99.00 99.00 999 1019.9  26.5  29.6 999.0 99.0 99.00
2017 07 07 18 00 999  1.8  2.8 99.00 99.00 99.00 999 1019.7  26.5  29.6 999.0 99.0 99.00
2017 07 07 18 30 999  2.2  3.1 99.00 99.00 99.00 999 1019.5  26.5  29.6 999.0 99.0 99.00
2017 07 07 19 00 999  2.4  3.4 99.00 99.00 99.00 999 1019.2  26.5  29.7 999.0 99.0 99.00
2017 07 07 19 30 999  2.2  3.2 99.00 99.00 99.00 999 1018.8  26.5  29.7 999.0 99.0 99.00
2017 07 07 20 00 999  2.5  3.6 99.00 99.00 99.00 999 1018.6  26.6  29.7 999.0 99.0 99.00
2017 07 07 20 30 999  3.4  4.6 99.00 99.00 99.00 999 1018.2  26.6  29.8 999.0 99.0 99.00
